CAMPUS CORNELIO PROCOPIO
CURSO: ;Administracao - Noturno - 80 Vagas
051199;738;DESCLASSIFICADO
045602;738;DESCLASSIFICADO
045530;738;DESCLASSIFICADO
039861;738;DESCLASSIFICADO
011899;738;DESCLASSIFICADO
005847;738;DESCLASSIFICADO
000178;738;DESCLASSIFICADO
017568;732;DESCLASSIFICADO
006230;732;DESCLASSIFICADO
000561;732;DESCLASSIFICADO
098081;726;DESCLASSIFICADO
088483;726;DESCLASSIFICADO
056940;726;DESCLASSIFICADO
005919;726;DESCLASSIFICADO
000250;726;DESCLASSIFICADO
029501;722;DESCLASSIFICADO
023832;722;DESCLASSIFICADO
012494;722;DESCLASSIFICADO
098545;712;DESCLASSIFICADO
068742;712;DESCLASSIFICADO
063073;712;DESCLASSIFICADO
023390;712;DESCLASSIFICADO
017721;712;DESCLASSIFICADO
012052;712;DESCLASSIFICADO
006383;712;DESCLASSIFICADO
000714;712;DESCLASSIFICADO
035170;710;DESCLASSIFICADO
018163;710;DESCLASSIFICADO
098062;704;DESCLASSIFICADO
078866;704;DESCLASSIFICADO
068259;704;DESCLASSIFICADO
051252;704;DESCLASSIFICADO
045583;704;DESCLASSIFICADO
098051;700;DESCLASSIFICADO
051241;700;DESCLASSIFICADO
045572;700;DESCLASSIFICADO
000220;700;DESCLASSIFICADO
029308;696;DESCLASSIFICADO
017970;696;DESCLASSIFICADO
006632;696;DESCLASSIFICADO
000963;696;DESCLASSIFICADO
088453;694;DESCLASSIFICADO
078855;694;DESCLASSIFICADO
068264;694;DESCLASSIFICADO
068248;694;DESCLASSIFICADO
062595;694;DESCLASSIFICADO
062579;694;DESCLASSIFICADO
056910;694;DESCLASSIFICADO
051257;694;DESCLASSIFICADO
045588;694;DESCLASSIFICADO
005905;694;DESCLASSIFICADO
005889;694;DESCLASSIFICADO
088464;692;DESCLASSIFICADO
062590;692;DESCLASSIFICADO
056921;692;DESCLASSIFICADO
005900;692;DESCLASSIFICADO
000231;692;DESCLASSIFICADO
098173;690;DESCLASSIFICADO
098091;690;DESCLASSIFICADO
088493;690;DESCLASSIFICADO
068991;690;DESCLASSIFICADO
056950;690;DESCLASSIFICADO
051281;690;DESCLASSIFICADO
045694;690;DESCLASSIFICADO
045612;690;DESCLASSIFICADO
023639;690;DESCLASSIFICADO
012301;690;DESCLASSIFICADO
011948;690;DESCLASSIFICADO
011680;690;DESCLASSIFICADO
006011;690;DESCLASSIFICADO
000610;690;DESCLASSIFICADO
098067;688;DESCLASSIFICADO
088469;688;DESCLASSIFICADO
078871;688;DESCLASSIFICADO
056926;688;DESCLASSIFICADO
000236;688;DESCLASSIFICADO
098127;684;DESCLASSIFICADO
088529;684;DESCLASSIFICADO
078935;684;DESCLASSIFICADO
078931;684;DESCLASSIFICADO
069014;684;DESCLASSIFICADO
068324;684;DESCLASSIFICADO
062655;684;DESCLASSIFICADO
056990;684;DESCLASSIFICADO
056986;684;DESCLASSIFICADO
051321;684;DESCLASSIFICADO
051317;684;DESCLASSIFICADO
045652;684;DESCLASSIFICADO
045648;684;DESCLASSIFICADO
029331;684;DESCLASSIFICADO
023662;684;DESCLASSIFICADO
017993;684;DESCLASSIFICADO
012324;684;DESCLASSIFICADO
006655;684;DESCLASSIFICADO
005965;684;DESCLASSIFICADO
000300;684;DESCLASSIFICADO
000296;684;DESCLASSIFICADO
069037;682;DESCLASSIFICADO
023685;682;DESCLASSIFICADO
006678;682;DESCLASSIFICADO
035163;680;DESCLASSIFICADO
012487;680;DESCLASSIFICADO
088575;678;DESCLASSIFICADO
078895;678;DESCLASSIFICADO
068370;678;DESCLASSIFICADO
068288;678;DESCLASSIFICADO
062701;678;DESCLASSIFICADO
062619;678;DESCLASSIFICADO
057032;678;DESCLASSIFICADO
051363;678;DESCLASSIFICADO
005929;678;DESCLASSIFICADO
000342;678;DESCLASSIFICADO
000260;678;DESCLASSIFICADO
029354;676;DESCLASSIFICADO
018016;676;DESCLASSIFICADO
012347;676;DESCLASSIFICADO
098131;672;DESCLASSIFICADO
088533;672;DESCLASSIFICADO
068328;672;DESCLASSIFICADO
062659;672;DESCLASSIFICADO
005969;672;DESCLASSIFICADO
097843;670;DESCLASSIFICADO
088245;670;DESCLASSIFICADO
078647;670;DESCLASSIFICADO
062371;670;DESCLASSIFICADO
056702;670;DESCLASSIFICADO
051033;670;DESCLASSIFICADO
045364;670;DESCLASSIFICADO
039695;670;DESCLASSIFICADO
034026;670;DESCLASSIFICADO
000012;670;DESCLASSIFICADO
029494;668;DESCLASSIFICADO
023825;668;DESCLASSIFICADO
018156;668;DESCLASSIFICADO
098640;664;DESCLASSIFICADO
068837;664;DESCLASSIFICADO
023485;664;DESCLASSIFICADO
017816;664;DESCLASSIFICADO
012147;664;DESCLASSIFICADO
000809;664;DESCLASSIFICADO
098400;658;DESCLASSIFICADO
088362;658;DESCLASSIFICADO
078764;658;DESCLASSIFICADO
068157;658;DESCLASSIFICADO
062928;658;DESCLASSIFICADO
062488;658;DESCLASSIFICADO
057259;658;DESCLASSIFICADO
056819;658;DESCLASSIFICADO
051150;658;DESCLASSIFICADO
045481;658;DESCLASSIFICADO
039812;658;DESCLASSIFICADO
035061;658;DESCLASSIFICADO
029406;658;DESCLASSIFICADO
029392;658;DESCLASSIFICADO
023737;658;DESCLASSIFICADO
018068;658;DESCLASSIFICADO
018054;658;DESCLASSIFICADO
017576;658;DESCLASSIFICADO
012385;658;DESCLASSIFICADO
006730;658;DESCLASSIFICADO
006716;658;DESCLASSIFICADO
098609;656;DESCLASSIFICADO
068806;656;DESCLASSIFICADO
063137;656;DESCLASSIFICADO
040916;656;DESCLASSIFICADO
035247;656;DESCLASSIFICADO
029578;656;DESCLASSIFICADO
023909;656;DESCLASSIFICADO
023454;656;DESCLASSIFICADO
018240;656;DESCLASSIFICADO
017785;656;DESCLASSIFICADO
012571;656;DESCLASSIFICADO
012116;656;DESCLASSIFICADO
006447;656;DESCLASSIFICADO
000778;656;DESCLASSIFICADO
098441;654;DESCLASSIFICADO
068638;654;DESCLASSIFICADO
062969;654;DESCLASSIFICADO
057300;654;DESCLASSIFICADO
017617;654;DESCLASSIFICADO
006279;654;DESCLASSIFICADO
068597;652;DESCLASSIFICADO
063168;652;DESCLASSIFICADO
035075;652;DESCLASSIFICADO
012399;652;DESCLASSIFICADO
011907;652;DESCLASSIFICADO
006478;652;DESCLASSIFICADO
006238;652;DESCLASSIFICADO
000569;652;DESCLASSIFICADO
040875;646;DESCLASSIFICADO
023723;646;DESCLASSIFICADO
018199;646;DESCLASSIFICADO
097960;640;DESCLASSIFICADO
000129;640;DESCLASSIFICADO
098638;638;DESCLASSIFICADO
068714;638;DESCLASSIFICADO
023483;638;DESCLASSIFICADO
023362;638;DESCLASSIFICADO
017814;638;DESCLASSIFICADO
017693;638;DESCLASSIFICADO
012145;638;DESCLASSIFICADO
006355;638;DESCLASSIFICADO
000686;638;DESCLASSIFICADO
098611;636;DESCLASSIFICADO
068808;636;DESCLASSIFICADO
063139;636;DESCLASSIFICADO
017787;636;DESCLASSIFICADO
006449;636;DESCLASSIFICADO
035206;634;DESCLASSIFICADO
029537;634;DESCLASSIFICADO
023868;634;DESCLASSIFICADO
012530;634;DESCLASSIFICADO
098086;630;DESCLASSIFICADO
088488;630;DESCLASSIFICADO
078890;630;DESCLASSIFICADO
068283;630;DESCLASSIFICADO
063111;630;DESCLASSIFICADO
051276;630;DESCLASSIFICADO
023428;630;DESCLASSIFICADO
017759;630;DESCLASSIFICADO
012090;630;DESCLASSIFICADO
006421;630;DESCLASSIFICADO
000752;630;DESCLASSIFICADO
040858;628;DESCLASSIFICADO
035189;628;DESCLASSIFICADO
029520;628;DESCLASSIFICADO
023851;628;DESCLASSIFICADO
018182;628;DESCLASSIFICADO
012513;628;DESCLASSIFICADO
098517;626;DESCLASSIFICADO
068835;626;DESCLASSIFICADO
063166;626;DESCLASSIFICADO
063045;626;DESCLASSIFICADO
057376;626;DESCLASSIFICADO
012024;626;DESCLASSIFICADO
006476;626;DESCLASSIFICADO
000807;626;DESCLASSIFICADO
098583;624;DESCLASSIFICADO
068780;624;DESCLASSIFICADO
098316;618;DESCLASSIFICADO
088718;618;DESCLASSIFICADO
068958;618;DESCLASSIFICADO
062614;618;DESCLASSIFICADO
057175;618;DESCLASSIFICADO
056945;618;DESCLASSIFICADO
045607;618;DESCLASSIFICADO
029275;618;DESCLASSIFICADO
023456;618;DESCLASSIFICADO
012118;618;DESCLASSIFICADO
005924;618;DESCLASSIFICADO
000780;618;DESCLASSIFICADO
000485;618;DESCLASSIFICADO
000255;618;DESCLASSIFICADO
062490;616;DESCLASSIFICADO
023508;616;DESCLASSIFICADO
017839;616;DESCLASSIFICADO
006501;616;DESCLASSIFICADO
000832;616;DESCLASSIFICADO
000131;616;DESCLASSIFICADO
023606;612;DESCLASSIFICADO
017937;612;DESCLASSIFICADO
012268;612;DESCLASSIFICADO
006599;612;DESCLASSIFICADO
000930;612;DESCLASSIFICADO
097962;610;DESCLASSIFICADO
088364;610;DESCLASSIFICADO
078766;610;DESCLASSIFICADO
068159;610;DESCLASSIFICADO
056821;610;DESCLASSIFICADO
051152;610;DESCLASSIFICADO
045483;610;DESCLASSIFICADO
039814;610;DESCLASSIFICADO
068860;604;DESCLASSIFICADO
063191;604;DESCLASSIFICADO
012170;604;DESCLASSIFICADO
068513;600;DESCLASSIFICADO
062844;600;DESCLASSIFICADO
062751;600;DESCLASSIFICADO
051506;600;DESCLASSIFICADO
051413;600;DESCLASSIFICADO
011823;600;DESCLASSIFICADO
006154;600;DESCLASSIFICADO
068930;598;DESCLASSIFICADO
029247;598;DESCLASSIFICADO
023578;598;DESCLASSIFICADO
017909;598;DESCLASSIFICADO
012240;598;DESCLASSIFICADO
006571;598;DESCLASSIFICADO
000902;598;DESCLASSIFICADO
023464;596;DESCLASSIFICADO
000788;596;DESCLASSIFICADO
098052;590;DESCLASSIFICADO
088454;590;DESCLASSIFICADO
068249;590;DESCLASSIFICADO
062580;590;DESCLASSIFICADO
056911;590;DESCLASSIFICADO
045562;590;DESCLASSIFICADO
005890;590;DESCLASSIFICADO
000221;590;DESCLASSIFICADO
000210;590;DESCLASSIFICADO
098223;588;DESCLASSIFICADO
088625;588;DESCLASSIFICADO
068420;588;DESCLASSIFICADO
057082;588;DESCLASSIFICADO
011730;588;DESCLASSIFICADO
006061;588;DESCLASSIFICADO
000392;588;DESCLASSIFICADO
098619;584;DESCLASSIFICADO
068816;584;DESCLASSIFICADO
063147;584;DESCLASSIFICADO
017795;584;DESCLASSIFICADO
012126;584;DESCLASSIFICADO
006457;584;DESCLASSIFICADO
097883;580;DESCLASSIFICADO
088402;580;DESCLASSIFICADO
078804;580;DESCLASSIFICADO
078687;580;DESCLASSIFICADO
062528;580;DESCLASSIFICADO
062411;580;DESCLASSIFICADO
056859;580;DESCLASSIFICADO
000169;580;DESCLASSIFICADO
088498;578;DESCLASSIFICADO
068581;578;DESCLASSIFICADO
068293;578;DESCLASSIFICADO
056955;578;DESCLASSIFICADO
051286;578;DESCLASSIFICADO
000553;578;DESCLASSIFICADO
088285;574;DESCLASSIFICADO
056742;574;DESCLASSIFICADO
051073;574;DESCLASSIFICADO
045404;574;DESCLASSIFICADO
040864;574;DESCLASSIFICADO
039735;574;DESCLASSIFICADO
035195;574;DESCLASSIFICADO
029551;574;DESCLASSIFICADO
029526;574;DESCLASSIFICADO
023882;574;DESCLASSIFICADO
023857;574;DESCLASSIFICADO
018213;574;DESCLASSIFICADO
018188;574;DESCLASSIFICADO
012519;574;DESCLASSIFICADO
000052;574;DESCLASSIFICADO
098096;572;DESCLASSIFICADO
078900;572;DESCLASSIFICADO
078856;572;DESCLASSIFICADO
062624;572;DESCLASSIFICADO
051242;572;DESCLASSIFICADO
051038;572;DESCLASSIFICADO
045617;572;DESCLASSIFICADO
045573;572;DESCLASSIFICADO
045369;572;DESCLASSIFICADO
034031;572;DESCLASSIFICADO
017999;572;DESCLASSIFICADO
006661;572;DESCLASSIFICADO
005934;572;DESCLASSIFICADO
000265;572;DESCLASSIFICADO
098000;568;DESCLASSIFICADO
068197;568;DESCLASSIFICADO
051190;568;DESCLASSIFICADO
045521;568;DESCLASSIFICADO
039852;568;DESCLASSIFICADO
005838;568;DESCLASSIFICADO
098041;566;DESCLASSIFICADO
088443;566;DESCLASSIFICADO
078845;566;DESCLASSIFICADO
068238;566;DESCLASSIFICADO
062569;566;DESCLASSIFICADO
056900;566;DESCLASSIFICADO
051231;566;DESCLASSIFICADO
005879;566;DESCLASSIFICADO
062937;564;DESCLASSIFICADO
029315;564;DESCLASSIFICADO
011916;564;DESCLASSIFICADO
000578;564;DESCLASSIFICADO
098384;560;DESCLASSIFICADO
097848;560;DESCLASSIFICADO
088786;560;DESCLASSIFICADO
088250;560;DESCLASSIFICADO
078652;560;DESCLASSIFICADO
069020;560;DESCLASSIFICADO
062912;560;DESCLASSIFICADO
062376;560;DESCLASSIFICADO
057243;560;DESCLASSIFICADO
056707;560;DESCLASSIFICADO
039700;560;DESCLASSIFICADO
029337;560;DESCLASSIFICADO
023668;560;DESCLASSIFICADO
017560;560;DESCLASSIFICADO
012330;560;DESCLASSIFICADO
011891;560;DESCLASSIFICADO
006222;560;DESCLASSIFICADO
000017;560;DESCLASSIFICADO
023605;558;DESCLASSIFICADO
017936;558;DESCLASSIFICADO
012267;558;DESCLASSIFICADO
040889;556;DESCLASSIFICADO
035220;556;DESCLASSIFICADO
029533;556;DESCLASSIFICADO
012544;556;DESCLASSIFICADO
098283;554;DESCLASSIFICADO
088685;554;DESCLASSIFICADO
068931;554;DESCLASSIFICADO
068480;554;DESCLASSIFICADO
051473;554;DESCLASSIFICADO
029248;554;DESCLASSIFICADO
023579;554;DESCLASSIFICADO
017910;554;DESCLASSIFICADO
012241;554;DESCLASSIFICADO
011790;554;DESCLASSIFICADO
006572;554;DESCLASSIFICADO
000903;554;DESCLASSIFICADO
098409;552;DESCLASSIFICADO
068957;552;DESCLASSIFICADO
068606;552;DESCLASSIFICADO
057268;552;DESCLASSIFICADO
029274;552;DESCLASSIFICADO
017585;552;DESCLASSIFICADO
006598;552;DESCLASSIFICADO
006247;552;DESCLASSIFICADO
000929;552;DESCLASSIFICADO
098359;550;DESCLASSIFICADO
068556;550;DESCLASSIFICADO
062887;550;DESCLASSIFICADO
057218;550;DESCLASSIFICADO
051549;550;DESCLASSIFICADO
040896;550;DESCLASSIFICADO
035227;550;DESCLASSIFICADO
029558;550;DESCLASSIFICADO
023889;550;DESCLASSIFICADO
012551;550;DESCLASSIFICADO
098020;548;DESCLASSIFICADO
088422;548;DESCLASSIFICADO
078824;548;DESCLASSIFICADO
068217;548;DESCLASSIFICADO
062811;548;DESCLASSIFICADO
062548;548;DESCLASSIFICADO
057142;548;DESCLASSIFICADO
056879;548;DESCLASSIFICADO
051210;548;DESCLASSIFICADO
045541;548;DESCLASSIFICADO
039872;548;DESCLASSIFICADO
006121;548;DESCLASSIFICADO
005858;548;DESCLASSIFICADO
000452;548;DESCLASSIFICADO
000189;548;DESCLASSIFICADO
098094;546;DESCLASSIFICADO
088496;546;DESCLASSIFICADO
078898;546;DESCLASSIFICADO
068998;546;DESCLASSIFICADO
068291;546;DESCLASSIFICADO
023646;546;DESCLASSIFICADO
017977;546;DESCLASSIFICADO
012308;546;DESCLASSIFICADO
006639;546;DESCLASSIFICADO
000970;546;DESCLASSIFICADO
088761;544;DESCLASSIFICADO
017535;544;DESCLASSIFICADO
011866;544;DESCLASSIFICADO
006197;544;DESCLASSIFICADO
000528;544;DESCLASSIFICADO
098123;542;DESCLASSIFICADO
088525;542;DESCLASSIFICADO
078927;542;DESCLASSIFICADO
056982;542;DESCLASSIFICADO
051313;542;DESCLASSIFICADO
035200;542;DESCLASSIFICADO
023862;542;DESCLASSIFICADO
018193;542;DESCLASSIFICADO
005961;542;DESCLASSIFICADO
000292;542;DESCLASSIFICADO
062622;540;DESCLASSIFICADO
056953;540;DESCLASSIFICADO
051284;540;DESCLASSIFICADO
045615;540;DESCLASSIFICADO
005932;540;DESCLASSIFICADO
000263;540;DESCLASSIFICADO
097903;536;DESCLASSIFICADO
088305;536;DESCLASSIFICADO
078707;536;DESCLASSIFICADO
068964;536;DESCLASSIFICADO
068100;536;DESCLASSIFICADO
062431;536;DESCLASSIFICADO
056762;536;DESCLASSIFICADO
051093;536;DESCLASSIFICADO
045424;536;DESCLASSIFICADO
040869;536;DESCLASSIFICADO
039755;536;DESCLASSIFICADO
029531;536;DESCLASSIFICADO
029281;536;DESCLASSIFICADO
023612;536;DESCLASSIFICADO
017943;536;DESCLASSIFICADO
012524;536;DESCLASSIFICADO
012274;536;DESCLASSIFICADO
006605;536;DESCLASSIFICADO
000936;536;DESCLASSIFICADO
000072;536;DESCLASSIFICADO
040871;532;DESCLASSIFICADO
035202;532;DESCLASSIFICADO
023864;532;DESCLASSIFICADO
018220;532;DESCLASSIFICADO
018195;532;DESCLASSIFICADO
012526;532;DESCLASSIFICADO
098452;530;DESCLASSIFICADO
097885;530;DESCLASSIFICADO
078689;530;DESCLASSIFICADO
068779;530;DESCLASSIFICADO
068649;530;DESCLASSIFICADO
063110;530;DESCLASSIFICADO
062980;530;DESCLASSIFICADO
045406;530;DESCLASSIFICADO
039737;530;DESCLASSIFICADO
017758;530;DESCLASSIFICADO
017628;530;DESCLASSIFICADO
012089;530;DESCLASSIFICADO
006420;530;DESCLASSIFICADO
000621;530;DESCLASSIFICADO
000054;530;DESCLASSIFICADO
098457;528;DESCLASSIFICADO
068654;528;DESCLASSIFICADO
006295;528;DESCLASSIFICADO
000626;528;DESCLASSIFICADO
068320;524;DESCLASSIFICADO
063079;524;DESCLASSIFICADO
062651;524;DESCLASSIFICADO
045644;524;DESCLASSIFICADO
023396;524;DESCLASSIFICADO
017727;524;DESCLASSIFICADO
062985;522;DESCLASSIFICADO
057316;522;DESCLASSIFICADO
017633;522;DESCLASSIFICADO
011964;522;DESCLASSIFICADO
098582;518;DESCLASSIFICADO
088287;518;DESCLASSIFICADO
062413;518;DESCLASSIFICADO
056744;518;DESCLASSIFICADO
051075;518;DESCLASSIFICADO
023427;518;DESCLASSIFICADO
000751;518;DESCLASSIFICADO
088759;516;DESCLASSIFICADO
017533;516;DESCLASSIFICADO
011864;516;DESCLASSIFICADO
098425;512;DESCLASSIFICADO
068622;512;DESCLASSIFICADO
062953;512;DESCLASSIFICADO
057311;512;DESCLASSIFICADO
057284;512;DESCLASSIFICADO
017601;512;DESCLASSIFICADO
011959;512;DESCLASSIFICADO
011932;512;DESCLASSIFICADO
006290;512;DESCLASSIFICADO
006263;512;DESCLASSIFICADO
000594;512;DESCLASSIFICADO
035045;510;DESCLASSIFICADO
029376;510;DESCLASSIFICADO
098551;506;DESCLASSIFICADO
097931;506;DESCLASSIFICADO
078735;506;DESCLASSIFICADO
068748;506;DESCLASSIFICADO
068618;506;DESCLASSIFICADO
068128;506;DESCLASSIFICADO
062459;506;DESCLASSIFICADO
057280;506;DESCLASSIFICADO
056790;506;DESCLASSIFICADO
012058;506;DESCLASSIFICADO
006389;506;DESCLASSIFICADO
006259;506;DESCLASSIFICADO
000720;506;DESCLASSIFICADO
000590;506;DESCLASSIFICADO
098357;504;DESCLASSIFICADO
068554;504;DESCLASSIFICADO
062885;504;DESCLASSIFICADO
057216;504;DESCLASSIFICADO
051547;504;DESCLASSIFICADO
006195;504;DESCLASSIFICADO
000526;504;DESCLASSIFICADO
097917;502;DESCLASSIFICADO
088319;502;DESCLASSIFICADO
068114;502;DESCLASSIFICADO
062445;502;DESCLASSIFICADO
056776;502;DESCLASSIFICADO
051107;502;DESCLASSIFICADO
039769;502;DESCLASSIFICADO
098428;500;DESCLASSIFICADO
098421;500;DESCLASSIFICADO
088333;500;DESCLASSIFICADO
068625;500;DESCLASSIFICADO
068570;500;DESCLASSIFICADO
062956;500;DESCLASSIFICADO
062949;500;DESCLASSIFICADO
062901;500;DESCLASSIFICADO
057287;500;DESCLASSIFICADO
051121;500;DESCLASSIFICADO
045452;500;DESCLASSIFICADO
040900;500;DESCLASSIFICADO
039783;500;DESCLASSIFICADO
029562;500;DESCLASSIFICADO
017604;500;DESCLASSIFICADO
017597;500;DESCLASSIFICADO
012555;500;DESCLASSIFICADO
011935;500;DESCLASSIFICADO
011928;500;DESCLASSIFICADO
006266;500;DESCLASSIFICADO
006211;500;DESCLASSIFICADO
000597;500;DESCLASSIFICADO
000100;500;DESCLASSIFICADO
069059;498;DESCLASSIFICADO
023707;498;DESCLASSIFICADO
018038;498;DESCLASSIFICADO
012369;498;DESCLASSIFICADO
006700;498;DESCLASSIFICADO
098567;496;DESCLASSIFICADO
063095;496;DESCLASSIFICADO
023412;496;DESCLASSIFICADO
017743;496;DESCLASSIFICADO
098373;494;DESCLASSIFICADO
088775;494;DESCLASSIFICADO
057232;494;DESCLASSIFICADO
017549;494;DESCLASSIFICADO
011880;494;DESCLASSIFICADO
000542;494;DESCLASSIFICADO
078721;490;DESCLASSIFICADO
068764;490;DESCLASSIFICADO
045438;490;DESCLASSIFICADO
012074;490;DESCLASSIFICADO
006405;490;DESCLASSIFICADO
000736;490;DESCLASSIFICADO
000086;490;DESCLASSIFICADO
035231;488;DESCLASSIFICADO
023893;488;DESCLASSIFICADO
018224;488;DESCLASSIFICADO
063043;484;DESCLASSIFICADO
057374;484;DESCLASSIFICADO
040876;484;DESCLASSIFICADO
029538;484;DESCLASSIFICADO
023360;484;DESCLASSIFICADO
017691;484;DESCLASSIFICADO
012531;484;DESCLASSIFICADO
006353;484;DESCLASSIFICADO
000684;484;DESCLASSIFICADO
035207;478;DESCLASSIFICADO
023869;478;DESCLASSIFICADO
018200;478;DESCLASSIFICADO
063115;474;DESCLASSIFICADO
029550;474;DESCLASSIFICADO
023432;474;DESCLASSIFICADO
012543;474;DESCLASSIFICADO
000756;474;DESCLASSIFICADO
098515;472;DESCLASSIFICADO
078739;472;DESCLASSIFICADO
068712;472;DESCLASSIFICADO
062551;472;DESCLASSIFICADO
062463;472;DESCLASSIFICADO
056882;472;DESCLASSIFICADO
051213;472;DESCLASSIFICADO
051125;472;DESCLASSIFICADO
045544;472;DESCLASSIFICADO
039787;472;DESCLASSIFICADO
012022;472;DESCLASSIFICADO
000104;472;DESCLASSIFICADO
035068;470;DESCLASSIFICADO
023730;470;DESCLASSIFICADO
018061;470;DESCLASSIFICADO
098587;468;DESCLASSIFICADO
068784;468;DESCLASSIFICADO
040888;468;DESCLASSIFICADO
035219;468;DESCLASSIFICADO
023881;468;DESCLASSIFICADO
018212;468;DESCLASSIFICADO
017763;468;DESCLASSIFICADO
012094;468;DESCLASSIFICADO
006425;468;DESCLASSIFICADO
098069;460;DESCLASSIFICADO
098023;460;DESCLASSIFICADO
097935;460;DESCLASSIFICADO
088471;460;DESCLASSIFICADO
088425;460;DESCLASSIFICADO
088337;460;DESCLASSIFICADO
078873;460;DESCLASSIFICADO
078827;460;DESCLASSIFICADO
068266;460;DESCLASSIFICADO
068220;460;DESCLASSIFICADO
068132;460;DESCLASSIFICADO
062597;460;DESCLASSIFICADO
057191;460;DESCLASSIFICADO
056794;460;DESCLASSIFICADO
051522;460;DESCLASSIFICADO
045456;460;DESCLASSIFICADO
039875;460;DESCLASSIFICADO
011839;460;DESCLASSIFICADO
006170;460;DESCLASSIFICADO
005907;460;DESCLASSIFICADO
005861;460;DESCLASSIFICADO
000501;460;DESCLASSIFICADO
000192;460;DESCLASSIFICADO
097861;458;DESCLASSIFICADO
088263;458;DESCLASSIFICADO
078665;458;DESCLASSIFICADO
062389;458;DESCLASSIFICADO
045382;458;DESCLASSIFICADO
039713;458;DESCLASSIFICADO
029399;458;DESCLASSIFICADO
012392;458;DESCLASSIFICADO
006723;458;DESCLASSIFICADO
098332;454;DESCLASSIFICADO
088734;454;DESCLASSIFICADO
068529;454;DESCLASSIFICADO
062860;454;DESCLASSIFICADO
017508;454;DESCLASSIFICADO
098571;450;DESCLASSIFICADO
068768;450;DESCLASSIFICADO
063099;450;DESCLASSIFICADO
023416;450;DESCLASSIFICADO
017747;450;DESCLASSIFICADO
012078;450;DESCLASSIFICADO
006409;450;DESCLASSIFICADO
000740;450;DESCLASSIFICADO
056928;448;DESCLASSIFICADO
051259;448;DESCLASSIFICADO
045590;448;DESCLASSIFICADO
000238;448;DESCLASSIFICADO
056720;446;DESCLASSIFICADO
051051;446;DESCLASSIFICADO
034044;446;DESCLASSIFICADO
000030;446;DESCLASSIFICADO
098308;444;DESCLASSIFICADO
051498;444;DESCLASSIFICADO
011815;444;DESCLASSIFICADO
000477;444;DESCLASSIFICADO
023751;440;DESCLASSIFICADO
068902;434;DESCLASSIFICADO
063233;434;DESCLASSIFICADO
035089;434;DESCLASSIFICADO
029420;434;DESCLASSIFICADO
029219;434;DESCLASSIFICADO
023550;434;DESCLASSIFICADO
018082;434;DESCLASSIFICADO
017881;434;DESCLASSIFICADO
012413;434;DESCLASSIFICADO
012212;434;DESCLASSIFICADO
006744;434;DESCLASSIFICADO
006543;434;DESCLASSIFICADO
000874;434;DESCLASSIFICADO
088710;426;DESCLASSIFICADO
068505;426;DESCLASSIFICADO
062836;426;DESCLASSIFICADO
057167;426;DESCLASSIFICADO
006146;426;DESCLASSIFICADO
063169;420;DESCLASSIFICADO
018190;420;DESCLASSIFICADO
017817;420;DESCLASSIFICADO
012148;420;DESCLASSIFICADO
006479;420;DESCLASSIFICADO
098181;418;DESCLASSIFICADO
088583;418;DESCLASSIFICADO
062709;418;DESCLASSIFICADO
045702;418;DESCLASSIFICADO
098641;414;DESCLASSIFICADO
068838;414;DESCLASSIFICADO
023486;414;DESCLASSIFICADO
000810;414;DESCLASSIFICADO
098075;412;DESCLASSIFICADO
068378;412;DESCLASSIFICADO
062603;412;DESCLASSIFICADO
057040;412;DESCLASSIFICADO
056934;412;DESCLASSIFICADO
051371;412;DESCLASSIFICADO
045596;412;DESCLASSIFICADO
040883;412;DESCLASSIFICADO
035214;412;DESCLASSIFICADO
029545;412;DESCLASSIFICADO
011688;412;DESCLASSIFICADO
006019;412;DESCLASSIFICADO
000350;412;DESCLASSIFICADO
000244;412;DESCLASSIFICADO
068502;410;DESCLASSIFICADO
062833;410;DESCLASSIFICADO
051495;410;DESCLASSIFICADO
011812;410;DESCLASSIFICADO
063039;406;DESCLASSIFICADO
057370;406;DESCLASSIFICADO
023356;406;DESCLASSIFICADO
017687;406;DESCLASSIFICADO
098305;404;DESCLASSIFICADO
088707;404;DESCLASSIFICADO
057164;404;DESCLASSIFICADO
006143;404;DESCLASSIFICADO
000474;404;DESCLASSIFICADO
040866;402;DESCLASSIFICADO
035197;402;DESCLASSIFICADO
029528;402;DESCLASSIFICADO
023859;402;DESCLASSIFICADO
012521;402;DESCLASSIFICADO
098511;400;DESCLASSIFICADO
068708;400;DESCLASSIFICADO
012018;400;DESCLASSIFICADO
006349;400;DESCLASSIFICADO
000680;400;DESCLASSIFICADO
088477;394;DESCLASSIFICADO
078879;394;DESCLASSIFICADO
068272;394;DESCLASSIFICADO
051265;394;DESCLASSIFICADO
023876;394;DESCLASSIFICADO
018207;394;DESCLASSIFICADO
012538;394;DESCLASSIFICADO
005913;394;DESCLASSIFICADO
098363;382;DESCLASSIFICADO
088765;382;DESCLASSIFICADO
068560;382;DESCLASSIFICADO
062891;382;DESCLASSIFICADO
057222;382;DESCLASSIFICADO
051553;382;DESCLASSIFICADO
017539;382;DESCLASSIFICADO
011870;382;DESCLASSIFICADO
006201;382;DESCLASSIFICADO
000532;382;DESCLASSIFICADO
098014;372;DESCLASSIFICADO
088416;372;DESCLASSIFICADO
078818;372;DESCLASSIFICADO
068211;372;DESCLASSIFICADO
045535;372;DESCLASSIFICADO
