CAMPUS JACAREZINHO
CURSO: ;Direito - Noturno - 63Vagas
008705;700;DESCLASSIFICADO
008220;700;DESCLASSIFICADO
004203;700;DESCLASSIFICADO
002551;700;DESCLASSIFICADO
096218;695;DESCLASSIFICADO
091728;695;DESCLASSIFICADO
086620;695;DESCLASSIFICADO
082130;695;DESCLASSIFICADO
066415;695;DESCLASSIFICADO
054516;695;DESCLASSIFICADO
049408;695;DESCLASSIFICADO
048847;695;DESCLASSIFICADO
043178;695;DESCLASSIFICADO
037509;695;DESCLASSIFICADO
009725;695;DESCLASSIFICADO
031840;690;DESCLASSIFICADO
026171;690;DESCLASSIFICADO
064710;685;DESCLASSIFICADO
059041;685;DESCLASSIFICADO
008020;685;DESCLASSIFICADO
002351;685;DESCLASSIFICADO
099994;675;DESCLASSIFICADO
096211;675;DESCLASSIFICADO
092407;675;DESCLASSIFICADO
092282;675;DESCLASSIFICADO
086613;675;DESCLASSIFICADO
082809;675;DESCLASSIFICADO
082684;675;DESCLASSIFICADO
082445;675;DESCLASSIFICADO
080798;675;DESCLASSIFICADO
072077;675;DESCLASSIFICADO
070191;675;DESCLASSIFICADO
066408;675;DESCLASSIFICADO
064522;675;DESCLASSIFICADO
060739;675;DESCLASSIFICADO
060500;675;DESCLASSIFICADO
058853;675;DESCLASSIFICADO
055195;675;DESCLASSIFICADO
055070;675;DESCLASSIFICADO
053184;675;DESCLASSIFICADO
049401;675;DESCLASSIFICADO
043732;675;DESCLASSIFICADO
043493;675;DESCLASSIFICADO
037824;675;DESCLASSIFICADO
009718;675;DESCLASSIFICADO
007832;675;DESCLASSIFICADO
004049;675;DESCLASSIFICADO
002163;675;DESCLASSIFICADO
092022;670;DESCLASSIFICADO
090396;670;DESCLASSIFICADO
066148;670;DESCLASSIFICADO
049141;670;DESCLASSIFICADO
047515;670;DESCLASSIFICADO
092043;665;DESCLASSIFICADO
091926;665;DESCLASSIFICADO
082424;665;DESCLASSIFICADO
081962;665;DESCLASSIFICADO
066169;665;DESCLASSIFICADO
060479;665;DESCLASSIFICADO
060383;665;DESCLASSIFICADO
054831;665;DESCLASSIFICADO
054810;665;DESCLASSIFICADO
054714;665;DESCLASSIFICADO
049162;665;DESCLASSIFICADO
049045;665;DESCLASSIFICADO
048679;665;DESCLASSIFICADO
043472;665;DESCLASSIFICADO
042864;665;DESCLASSIFICADO
037803;665;DESCLASSIFICADO
037707;665;DESCLASSIFICADO
037341;665;DESCLASSIFICADO
031672;665;DESCLASSIFICADO
031526;665;DESCLASSIFICADO
026003;665;DESCLASSIFICADO
025857;665;DESCLASSIFICADO
020334;665;DESCLASSIFICADO
014519;665;DESCLASSIFICADO
096336;660;DESCLASSIFICADO
089871;660;DESCLASSIFICADO
086738;660;DESCLASSIFICADO
082328;660;DESCLASSIFICADO
080273;660;DESCLASSIFICADO
072202;660;DESCLASSIFICADO
066533;660;DESCLASSIFICADO
060864;660;DESCLASSIFICADO
052659;660;DESCLASSIFICADO
049526;660;DESCLASSIFICADO
046990;660;DESCLASSIFICADO
043376;660;DESCLASSIFICADO
041321;660;DESCLASSIFICADO
037195;660;DESCLASSIFICADO
035652;660;DESCLASSIFICADO
032038;660;DESCLASSIFICADO
029983;660;DESCLASSIFICADO
020188;660;DESCLASSIFICADO
019826;660;DESCLASSIFICADO
009843;660;DESCLASSIFICADO
008488;660;DESCLASSIFICADO
004174;660;DESCLASSIFICADO
002819;660;DESCLASSIFICADO
092072;655;DESCLASSIFICADO
082474;655;DESCLASSIFICADO
080164;655;DESCLASSIFICADO
070847;655;DESCLASSIFICADO
066198;655;DESCLASSIFICADO
064889;655;DESCLASSIFICADO
060529;655;DESCLASSIFICADO
060327;655;DESCLASSIFICADO
059220;655;DESCLASSIFICADO
054860;655;DESCLASSIFICADO
054658;655;DESCLASSIFICADO
052550;655;DESCLASSIFICADO
049191;655;DESCLASSIFICADO
048989;655;DESCLASSIFICADO
046881;655;DESCLASSIFICADO
043522;655;DESCLASSIFICADO
043320;655;DESCLASSIFICADO
043010;655;DESCLASSIFICADO
041212;655;DESCLASSIFICADO
037853;655;DESCLASSIFICADO
035543;655;DESCLASSIFICADO
031164;655;DESCLASSIFICADO
029874;655;DESCLASSIFICADO
025495;655;DESCLASSIFICADO
024205;655;DESCLASSIFICADO
019537;655;DESCLASSIFICADO
014157;655;DESCLASSIFICADO
002530;655;DESCLASSIFICADO
099696;650;DESCLASSIFICADO
090521;650;DESCLASSIFICADO
090134;650;DESCLASSIFICADO
090098;650;DESCLASSIFICADO
080500;650;DESCLASSIFICADO
079943;650;DESCLASSIFICADO
079937;650;DESCLASSIFICADO
070558;650;DESCLASSIFICADO
070316;650;DESCLASSIFICADO
064260;650;DESCLASSIFICADO
064224;650;DESCLASSIFICADO
058978;650;DESCLASSIFICADO
058555;650;DESCLASSIFICADO
053309;650;DESCLASSIFICADO
052886;650;DESCLASSIFICADO
047640;650;DESCLASSIFICADO
047217;650;DESCLASSIFICADO
041584;650;DESCLASSIFICADO
041548;650;DESCLASSIFICADO
040991;650;DESCLASSIFICADO
040985;650;DESCLASSIFICADO
036980;650;DESCLASSIFICADO
035915;650;DESCLASSIFICADO
035879;650;DESCLASSIFICADO
035322;650;DESCLASSIFICADO
035316;650;DESCLASSIFICADO
031311;650;DESCLASSIFICADO
029647;650;DESCLASSIFICADO
025642;650;DESCLASSIFICADO
023978;650;DESCLASSIFICADO
018315;650;DESCLASSIFICADO
018309;650;DESCLASSIFICADO
013868;650;DESCLASSIFICADO
013626;650;DESCLASSIFICADO
012640;650;DESCLASSIFICADO
008635;650;DESCLASSIFICADO
008199;650;DESCLASSIFICADO
002288;650;DESCLASSIFICADO
099732;645;DESCLASSIFICADO
091870;645;DESCLASSIFICADO
082272;645;DESCLASSIFICADO
080536;645;DESCLASSIFICADO
058591;645;DESCLASSIFICADO
052922;645;DESCLASSIFICADO
047253;645;DESCLASSIFICADO
037651;645;DESCLASSIFICADO
031982;645;DESCLASSIFICADO
091954;640;DESCLASSIFICADO
089822;640;DESCLASSIFICADO
082356;640;DESCLASSIFICADO
080224;640;DESCLASSIFICADO
064647;640;DESCLASSIFICADO
054742;640;DESCLASSIFICADO
052610;640;DESCLASSIFICADO
046941;640;DESCLASSIFICADO
041272;640;DESCLASSIFICADO
035603;640;DESCLASSIFICADO
029934;640;DESCLASSIFICADO
029653;640;DESCLASSIFICADO
024265;640;DESCLASSIFICADO
023984;640;DESCLASSIFICADO
007957;640;DESCLASSIFICADO
089984;635;DESCLASSIFICADO
082602;635;DESCLASSIFICADO
080386;635;DESCLASSIFICADO
070994;635;DESCLASSIFICADO
060411;635;DESCLASSIFICADO
058441;635;DESCLASSIFICADO
049319;635;DESCLASSIFICADO
049073;635;DESCLASSIFICADO
047103;635;DESCLASSIFICADO
043404;635;DESCLASSIFICADO
037735;635;DESCLASSIFICADO
036964;635;DESCLASSIFICADO
035765;635;DESCLASSIFICADO
032066;635;DESCLASSIFICADO
025626;635;DESCLASSIFICADO
019973;635;DESCLASSIFICADO
019957;635;DESCLASSIFICADO
014304;635;DESCLASSIFICADO
092200;630;DESCLASSIFICADO
092012;630;DESCLASSIFICADO
090056;630;DESCLASSIFICADO
082414;630;DESCLASSIFICADO
071995;630;DESCLASSIFICADO
070978;630;DESCLASSIFICADO
066326;630;DESCLASSIFICADO
060657;630;DESCLASSIFICADO
060392;630;DESCLASSIFICADO
058513;630;DESCLASSIFICADO
054988;630;DESCLASSIFICADO
054466;630;DESCLASSIFICADO
052844;630;DESCLASSIFICADO
052772;630;DESCLASSIFICADO
049054;630;DESCLASSIFICADO
048797;630;DESCLASSIFICADO
047129;630;DESCLASSIFICADO
043650;630;DESCLASSIFICADO
043462;630;DESCLASSIFICADO
043385;630;DESCLASSIFICADO
041434;630;DESCLASSIFICADO
037716;630;DESCLASSIFICADO
037459;630;DESCLASSIFICADO
035791;630;DESCLASSIFICADO
031790;630;DESCLASSIFICADO
031295;630;DESCLASSIFICADO
030096;630;DESCLASSIFICADO
024185;630;DESCLASSIFICADO
014288;630;DESCLASSIFICADO
008619;630;DESCLASSIFICADO
003967;630;DESCLASSIFICADO
099654;625;DESCLASSIFICADO
091935;625;DESCLASSIFICADO
090010;625;DESCLASSIFICADO
082337;625;DESCLASSIFICADO
082080;625;DESCLASSIFICADO
080458;625;DESCLASSIFICADO
080412;625;DESCLASSIFICADO
080144;625;DESCLASSIFICADO
080039;625;DESCLASSIFICADO
066138;625;DESCLASSIFICADO
060469;625;DESCLASSIFICADO
058467;625;DESCLASSIFICADO
054800;625;DESCLASSIFICADO
054723;625;DESCLASSIFICADO
052798;625;DESCLASSIFICADO
052530;625;DESCLASSIFICADO
049131;625;DESCLASSIFICADO
047175;625;DESCLASSIFICADO
046861;625;DESCLASSIFICADO
046756;625;DESCLASSIFICADO
043128;625;DESCLASSIFICADO
041506;625;DESCLASSIFICADO
041460;625;DESCLASSIFICADO
041378;625;DESCLASSIFICADO
041192;625;DESCLASSIFICADO
041087;625;DESCLASSIFICADO
037793;625;DESCLASSIFICADO
035837;625;DESCLASSIFICADO
035523;625;DESCLASSIFICADO
032047;625;DESCLASSIFICADO
030122;625;DESCLASSIFICADO
029854;625;DESCLASSIFICADO
029749;625;DESCLASSIFICADO
026121;625;DESCLASSIFICADO
019613;625;DESCLASSIFICADO
018411;625;DESCLASSIFICADO
013944;625;DESCLASSIFICADO
002606;625;DESCLASSIFICADO
096293;620;DESCLASSIFICADO
092364;620;DESCLASSIFICADO
092215;620;DESCLASSIFICADO
082766;620;DESCLASSIFICADO
082286;620;DESCLASSIFICADO
070634;620;DESCLASSIFICADO
066490;620;DESCLASSIFICADO
064965;620;DESCLASSIFICADO
060821;620;DESCLASSIFICADO
060341;620;DESCLASSIFICADO
059296;620;DESCLASSIFICADO
055152;620;DESCLASSIFICADO
055003;620;DESCLASSIFICADO
054672;620;DESCLASSIFICADO
049003;620;DESCLASSIFICADO
037665;620;DESCLASSIFICADO
035418;620;DESCLASSIFICADO
031996;620;DESCLASSIFICADO
024080;620;DESCLASSIFICADO
009800;620;DESCLASSIFICADO
008275;620;DESCLASSIFICADO
003982;620;DESCLASSIFICADO
089928;615;DESCLASSIFICADO
080330;615;DESCLASSIFICADO
080161;615;DESCLASSIFICADO
058385;615;DESCLASSIFICADO
052716;615;DESCLASSIFICADO
052547;615;DESCLASSIFICADO
047047;615;DESCLASSIFICADO
046878;615;DESCLASSIFICADO
035709;615;DESCLASSIFICADO
030040;615;DESCLASSIFICADO
029871;615;DESCLASSIFICADO
081936;610;DESCLASSIFICADO
080546;610;DESCLASSIFICADO
080298;610;DESCLASSIFICADO
058601;610;DESCLASSIFICADO
052684;610;DESCLASSIFICADO
042984;610;DESCLASSIFICADO
037315;610;DESCLASSIFICADO
035677;610;DESCLASSIFICADO
030008;610;DESCLASSIFICADO
025977;610;DESCLASSIFICADO
020308;610;DESCLASSIFICADO
091884;605;DESCLASSIFICADO
089896;605;DESCLASSIFICADO
082617;605;DESCLASSIFICADO
082011;605;DESCLASSIFICADO
080139;605;DESCLASSIFICADO
072010;605;DESCLASSIFICADO
066341;605;DESCLASSIFICADO
060672;605;DESCLASSIFICADO
059214;605;DESCLASSIFICADO
049334;605;DESCLASSIFICADO
047015;605;DESCLASSIFICADO
046856;605;DESCLASSIFICADO
043665;605;DESCLASSIFICADO
043334;605;DESCLASSIFICADO
043059;605;DESCLASSIFICADO
041346;605;DESCLASSIFICADO
041209;605;DESCLASSIFICADO
041187;605;DESCLASSIFICADO
035540;605;DESCLASSIFICADO
035518;605;DESCLASSIFICADO
031721;605;DESCLASSIFICADO
029849;605;DESCLASSIFICADO
026052;605;DESCLASSIFICADO
024202;605;DESCLASSIFICADO
024180;605;DESCLASSIFICADO
020383;605;DESCLASSIFICADO
008193;605;DESCLASSIFICADO
002524;605;DESCLASSIFICADO
090707;600;DESCLASSIFICADO
086695;600;DESCLASSIFICADO
072582;600;DESCLASSIFICADO
072159;600;DESCLASSIFICADO
070590;600;DESCLASSIFICADO
070552;600;DESCLASSIFICADO
066913;600;DESCLASSIFICADO
064921;600;DESCLASSIFICADO
064883;600;DESCLASSIFICADO
064833;600;DESCLASSIFICADO
059252;600;DESCLASSIFICADO
049483;600;DESCLASSIFICADO
048728;600;DESCLASSIFICADO
037390;600;DESCLASSIFICADO
027230;600;DESCLASSIFICADO
019569;600;DESCLASSIFICADO
019531;600;DESCLASSIFICADO
019481;600;DESCLASSIFICADO
015892;600;DESCLASSIFICADO
013900;600;DESCLASSIFICADO
013862;600;DESCLASSIFICADO
010223;600;DESCLASSIFICADO
008231;600;DESCLASSIFICADO
004131;600;DESCLASSIFICADO
002562;600;DESCLASSIFICADO
002474;600;DESCLASSIFICADO
099742;595;DESCLASSIFICADO
090144;595;DESCLASSIFICADO
082017;595;DESCLASSIFICADO
064270;595;DESCLASSIFICADO
052932;595;DESCLASSIFICADO
048734;595;DESCLASSIFICADO
048653;595;DESCLASSIFICADO
047263;595;DESCLASSIFICADO
043065;595;DESCLASSIFICADO
041594;595;DESCLASSIFICADO
037396;595;DESCLASSIFICADO
035925;595;DESCLASSIFICADO
031727;595;DESCLASSIFICADO
031646;595;DESCLASSIFICADO
026058;595;DESCLASSIFICADO
020389;595;DESCLASSIFICADO
086713;590;DESCLASSIFICADO
066508;590;DESCLASSIFICADO
061244;590;DESCLASSIFICADO
021561;590;DESCLASSIFICADO
009818;590;DESCLASSIFICADO
004554;590;DESCLASSIFICADO
090012;585;DESCLASSIFICADO
082162;585;DESCLASSIFICADO
080414;585;DESCLASSIFICADO
070758;585;DESCLASSIFICADO
070502;585;DESCLASSIFICADO
065089;585;DESCLASSIFICADO
064607;585;DESCLASSIFICADO
059164;585;DESCLASSIFICADO
058938;585;DESCLASSIFICADO
053495;585;DESCLASSIFICADO
053269;585;DESCLASSIFICADO
052800;585;DESCLASSIFICADO
043210;585;DESCLASSIFICADO
041462;585;DESCLASSIFICADO
030124;585;DESCLASSIFICADO
025406;585;DESCLASSIFICADO
019737;585;DESCLASSIFICADO
014068;585;DESCLASSIFICADO
013812;585;DESCLASSIFICADO
008399;585;DESCLASSIFICADO
008143;585;DESCLASSIFICADO
002730;585;DESCLASSIFICADO
099610;580;DESCLASSIFICADO
096311;580;DESCLASSIFICADO
092382;580;DESCLASSIFICADO
091760;580;DESCLASSIFICADO
089893;580;DESCLASSIFICADO
082784;580;DESCLASSIFICADO
072177;580;DESCLASSIFICADO
060839;580;DESCLASSIFICADO
060507;580;DESCLASSIFICADO
058469;580;DESCLASSIFICADO
055170;580;DESCLASSIFICADO
054548;580;DESCLASSIFICADO
052681;580;DESCLASSIFICADO
049501;580;DESCLASSIFICADO
049169;580;DESCLASSIFICADO
048879;580;DESCLASSIFICADO
047131;580;DESCLASSIFICADO
047012;580;DESCLASSIFICADO
037541;580;DESCLASSIFICADO
035793;580;DESCLASSIFICADO
031872;580;DESCLASSIFICADO
026203;580;DESCLASSIFICADO
004149;580;DESCLASSIFICADO
091863;575;DESCLASSIFICADO
091757;575;DESCLASSIFICADO
082265;575;DESCLASSIFICADO
082159;575;DESCLASSIFICADO
080295;575;DESCLASSIFICADO
060320;575;DESCLASSIFICADO
054682;575;DESCLASSIFICADO
054651;575;DESCLASSIFICADO
054545;575;DESCLASSIFICADO
048982;575;DESCLASSIFICADO
048876;575;DESCLASSIFICADO
043313;575;DESCLASSIFICADO
043207;575;DESCLASSIFICADO
041343;575;DESCLASSIFICADO
037644;575;DESCLASSIFICADO
037538;575;DESCLASSIFICADO
035674;575;DESCLASSIFICADO
032006;575;DESCLASSIFICADO
031975;575;DESCLASSIFICADO
031869;575;DESCLASSIFICADO
031518;575;DESCLASSIFICADO
030005;575;DESCLASSIFICADO
026200;575;DESCLASSIFICADO
020180;575;DESCLASSIFICADO
096253;570;DESCLASSIFICADO
096216;570;DESCLASSIFICADO
092324;570;DESCLASSIFICADO
092287;570;DESCLASSIFICADO
092050;570;DESCLASSIFICADO
091894;570;DESCLASSIFICADO
086655;570;DESCLASSIFICADO
082726;570;DESCLASSIFICADO
082452;570;DESCLASSIFICADO
082296;570;DESCLASSIFICADO
081869;570;DESCLASSIFICADO
066176;570;DESCLASSIFICADO
060781;570;DESCLASSIFICADO
060744;570;DESCLASSIFICADO
060351;570;DESCLASSIFICADO
054838;570;DESCLASSIFICADO
049443;570;DESCLASSIFICADO
049013;570;DESCLASSIFICADO
043737;570;DESCLASSIFICADO
043500;570;DESCLASSIFICADO
043344;570;DESCLASSIFICADO
042917;570;DESCLASSIFICADO
042811;570;DESCLASSIFICADO
037831;570;DESCLASSIFICADO
037675;570;DESCLASSIFICADO
037142;570;DESCLASSIFICADO
031473;570;DESCLASSIFICADO
025910;570;DESCLASSIFICADO
025804;570;DESCLASSIFICADO
020241;570;DESCLASSIFICADO
020135;570;DESCLASSIFICADO
014466;570;DESCLASSIFICADO
009760;570;DESCLASSIFICADO
009723;570;DESCLASSIFICADO
004091;570;DESCLASSIFICADO
090592;565;DESCLASSIFICADO
090481;565;DESCLASSIFICADO
086618;565;DESCLASSIFICADO
082689;565;DESCLASSIFICADO
082072;565;DESCLASSIFICADO
072584;565;DESCLASSIFICADO
072119;565;DESCLASSIFICADO
072082;565;DESCLASSIFICADO
070387;565;DESCLASSIFICADO
070276;565;DESCLASSIFICADO
066915;565;DESCLASSIFICADO
066450;565;DESCLASSIFICADO
066413;565;DESCLASSIFICADO
064718;565;DESCLASSIFICADO
061246;565;DESCLASSIFICADO
058377;565;DESCLASSIFICADO
055112;565;DESCLASSIFICADO
055075;565;DESCLASSIFICADO
054458;565;DESCLASSIFICADO
052708;565;DESCLASSIFICADO
049406;565;DESCLASSIFICADO
048789;565;DESCLASSIFICADO
047600;565;DESCLASSIFICADO
047039;565;DESCLASSIFICADO
037248;565;DESCLASSIFICADO
035701;565;DESCLASSIFICADO
031782;565;DESCLASSIFICADO
031579;565;DESCLASSIFICADO
030032;565;DESCLASSIFICADO
027232;565;DESCLASSIFICADO
021563;565;DESCLASSIFICADO
015894;565;DESCLASSIFICADO
013697;565;DESCLASSIFICADO
010225;565;DESCLASSIFICADO
008028;565;DESCLASSIFICADO
007917;565;DESCLASSIFICADO
004556;565;DESCLASSIFICADO
004054;565;DESCLASSIFICADO
002248;565;DESCLASSIFICADO
089920;560;DESCLASSIFICADO
080322;560;DESCLASSIFICADO
070559;560;DESCLASSIFICADO
059049;560;DESCLASSIFICADO
053380;560;DESCLASSIFICADO
042856;560;DESCLASSIFICADO
041370;560;DESCLASSIFICADO
037187;560;DESCLASSIFICADO
025849;560;DESCLASSIFICADO
014511;560;DESCLASSIFICADO
008200;560;DESCLASSIFICADO
002359;560;DESCLASSIFICADO
096464;555;DESCLASSIFICADO
092535;555;DESCLASSIFICADO
081978;555;DESCLASSIFICADO
072330;555;DESCLASSIFICADO
066661;555;DESCLASSIFICADO
060992;555;DESCLASSIFICADO
055323;555;DESCLASSIFICADO
049014;555;DESCLASSIFICADO
037676;555;DESCLASSIFICADO
037357;555;DESCLASSIFICADO
032007;555;DESCLASSIFICADO
031688;555;DESCLASSIFICADO
020350;555;DESCLASSIFICADO
015640;555;DESCLASSIFICADO
009971;555;DESCLASSIFICADO
004302;555;DESCLASSIFICADO
091895;550;DESCLASSIFICADO
082297;550;DESCLASSIFICADO
070570;550;DESCLASSIFICADO
064901;550;DESCLASSIFICADO
064890;550;DESCLASSIFICADO
060352;550;DESCLASSIFICADO
059232;550;DESCLASSIFICADO
059221;550;DESCLASSIFICADO
054683;550;DESCLASSIFICADO
048695;550;DESCLASSIFICADO
043345;550;DESCLASSIFICADO
043120;550;DESCLASSIFICADO
043026;550;DESCLASSIFICADO
042900;550;DESCLASSIFICADO
037451;550;DESCLASSIFICADO
037231;550;DESCLASSIFICADO
037220;550;DESCLASSIFICADO
031562;550;DESCLASSIFICADO
031551;550;DESCLASSIFICADO
026113;550;DESCLASSIFICADO
026019;550;DESCLASSIFICADO
025893;550;DESCLASSIFICADO
025882;550;DESCLASSIFICADO
020224;550;DESCLASSIFICADO
019549;550;DESCLASSIFICADO
019538;550;DESCLASSIFICADO
014555;550;DESCLASSIFICADO
013880;550;DESCLASSIFICADO
013869;550;DESCLASSIFICADO
008211;550;DESCLASSIFICADO
002542;550;DESCLASSIFICADO
002531;550;DESCLASSIFICADO
091961;545;DESCLASSIFICADO
082363;545;DESCLASSIFICADO
070572;545;DESCLASSIFICADO
064903;545;DESCLASSIFICADO
049080;545;DESCLASSIFICADO
042889;545;DESCLASSIFICADO
037742;545;DESCLASSIFICADO
020213;545;DESCLASSIFICADO
019551;545;DESCLASSIFICADO
014544;545;DESCLASSIFICADO
014048;545;DESCLASSIFICADO
013882;545;DESCLASSIFICADO
008213;545;DESCLASSIFICADO
002710;545;DESCLASSIFICADO
092315;540;DESCLASSIFICADO
086646;540;DESCLASSIFICADO
082717;540;DESCLASSIFICADO
072110;540;DESCLASSIFICADO
060418;540;DESCLASSIFICADO
059234;540;DESCLASSIFICADO
054749;540;DESCLASSIFICADO
049434;540;DESCLASSIFICADO
043411;540;DESCLASSIFICADO
009751;540;DESCLASSIFICADO
002544;540;DESCLASSIFICADO
099675;535;DESCLASSIFICADO
090077;535;DESCLASSIFICADO
082812;535;DESCLASSIFICADO
080479;535;DESCLASSIFICADO
072205;535;DESCLASSIFICADO
070738;535;DESCLASSIFICADO
066536;535;DESCLASSIFICADO
065069;535;DESCLASSIFICADO
064203;535;DESCLASSIFICADO
060867;535;DESCLASSIFICADO
058534;535;DESCLASSIFICADO
052865;535;DESCLASSIFICADO
049529;535;DESCLASSIFICADO
047196;535;DESCLASSIFICADO
041527;535;DESCLASSIFICADO
035858;535;DESCLASSIFICADO
025386;535;DESCLASSIFICADO
019717;535;DESCLASSIFICADO
009846;535;DESCLASSIFICADO
008379;535;DESCLASSIFICADO
099816;530;DESCLASSIFICADO
096339;530;DESCLASSIFICADO
092410;530;DESCLASSIFICADO
086741;530;DESCLASSIFICADO
080620;530;DESCLASSIFICADO
064344;530;DESCLASSIFICADO
055198;530;DESCLASSIFICADO
041668;530;DESCLASSIFICADO
025558;530;DESCLASSIFICADO
019889;530;DESCLASSIFICADO
014220;530;DESCLASSIFICADO
008551;530;DESCLASSIFICADO
004177;530;DESCLASSIFICADO
001985;530;DESCLASSIFICADO
096244;525;DESCLASSIFICADO
090402;525;DESCLASSIFICADO
070910;525;DESCLASSIFICADO
066441;525;DESCLASSIFICADO
064528;525;DESCLASSIFICADO
060772;525;DESCLASSIFICADO
058859;525;DESCLASSIFICADO
055103;525;DESCLASSIFICADO
053190;525;DESCLASSIFICADO
047521;525;DESCLASSIFICADO
031227;525;DESCLASSIFICADO
004082;525;DESCLASSIFICADO
002882;525;DESCLASSIFICADO
099617;520;DESCLASSIFICADO
096648;520;DESCLASSIFICADO
091871;520;DESCLASSIFICADO
090019;520;DESCLASSIFICADO
082783;520;DESCLASSIFICADO
080421;520;DESCLASSIFICADO
072514;520;DESCLASSIFICADO
061176;520;DESCLASSIFICADO
060328;520;DESCLASSIFICADO
058476;520;DESCLASSIFICADO
052807;520;DESCLASSIFICADO
049500;520;DESCLASSIFICADO
047138;520;DESCLASSIFICADO
037652;520;DESCLASSIFICADO
035800;520;DESCLASSIFICADO
031983;520;DESCLASSIFICADO
030131;520;DESCLASSIFICADO
025367;520;DESCLASSIFICADO
019698;520;DESCLASSIFICADO
015824;520;DESCLASSIFICADO
010155;520;DESCLASSIFICADO
009817;520;DESCLASSIFICADO
100000;515;DESCLASSIFICADO
099866;515;DESCLASSIFICADO
099806;515;DESCLASSIFICADO
090602;515;DESCLASSIFICADO
090268;515;DESCLASSIFICADO
090218;515;DESCLASSIFICADO
090208;515;DESCLASSIFICADO
080804;515;DESCLASSIFICADO
080670;515;DESCLASSIFICADO
080610;515;DESCLASSIFICADO
070971;515;DESCLASSIFICADO
070719;515;DESCLASSIFICADO
070197;515;DESCLASSIFICADO
070063;515;DESCLASSIFICADO
066845;515;DESCLASSIFICADO
065050;515;DESCLASSIFICADO
064394;515;DESCLASSIFICADO
064334;515;DESCLASSIFICADO
058725;515;DESCLASSIFICADO
058675;515;DESCLASSIFICADO
058665;515;DESCLASSIFICADO
053056;515;DESCLASSIFICADO
053006;515;DESCLASSIFICADO
052996;515;DESCLASSIFICADO
052618;515;DESCLASSIFICADO
047387;515;DESCLASSIFICADO
047337;515;DESCLASSIFICADO
047327;515;DESCLASSIFICADO
046949;515;DESCLASSIFICADO
041718;515;DESCLASSIFICADO
041658;515;DESCLASSIFICADO
041469;515;DESCLASSIFICADO
037023;515;DESCLASSIFICADO
036957;515;DESCLASSIFICADO
035611;515;DESCLASSIFICADO
031288;515;DESCLASSIFICADO
029942;515;DESCLASSIFICADO
025685;515;DESCLASSIFICADO
025619;515;DESCLASSIFICADO
021493;515;DESCLASSIFICADO
019950;515;DESCLASSIFICADO
014347;515;DESCLASSIFICADO
014281;515;DESCLASSIFICADO
014029;515;DESCLASSIFICADO
008612;515;DESCLASSIFICADO
008360;515;DESCLASSIFICADO
008038;515;DESCLASSIFICADO
007838;515;DESCLASSIFICADO
004486;515;DESCLASSIFICADO
002691;515;DESCLASSIFICADO
002169;515;DESCLASSIFICADO
002035;515;DESCLASSIFICADO
001975;515;DESCLASSIFICADO
099829;510;DESCLASSIFICADO
089830;510;DESCLASSIFICADO
080633;510;DESCLASSIFICADO
080232;510;DESCLASSIFICADO
070397;510;DESCLASSIFICADO
064728;510;DESCLASSIFICADO
064357;510;DESCLASSIFICADO
059059;510;DESCLASSIFICADO
058688;510;DESCLASSIFICADO
053390;510;DESCLASSIFICADO
047350;510;DESCLASSIFICADO
041681;510;DESCLASSIFICADO
041280;510;DESCLASSIFICADO
031354;510;DESCLASSIFICADO
024273;510;DESCLASSIFICADO
020016;510;DESCLASSIFICADO
013707;510;DESCLASSIFICADO
008678;510;DESCLASSIFICADO
002369;510;DESCLASSIFICADO
082273;505;DESCLASSIFICADO
054659;505;DESCLASSIFICADO
048990;505;DESCLASSIFICADO
043321;505;DESCLASSIFICADO
019730;505;DESCLASSIFICADO
096454;500;DESCLASSIFICADO
096310;500;DESCLASSIFICADO
092525;500;DESCLASSIFICADO
092381;500;DESCLASSIFICADO
092091;500;DESCLASSIFICADO
090642;500;DESCLASSIFICADO
090577;500;DESCLASSIFICADO
090231;500;DESCLASSIFICADO
086712;500;DESCLASSIFICADO
082493;500;DESCLASSIFICADO
072320;500;DESCLASSIFICADO
072176;500;DESCLASSIFICADO
070751;500;DESCLASSIFICADO
070437;500;DESCLASSIFICADO
070372;500;DESCLASSIFICADO
066507;500;DESCLASSIFICADO
066217;500;DESCLASSIFICADO
065082;500;DESCLASSIFICADO
064768;500;DESCLASSIFICADO
064703;500;DESCLASSIFICADO
060838;500;DESCLASSIFICADO
060548;500;DESCLASSIFICADO
059099;500;DESCLASSIFICADO
055169;500;DESCLASSIFICADO
054879;500;DESCLASSIFICADO
053430;500;DESCLASSIFICADO
053365;500;DESCLASSIFICADO
053019;500;DESCLASSIFICADO
049210;500;DESCLASSIFICADO
043541;500;DESCLASSIFICADO
037872;500;DESCLASSIFICADO
025399;500;DESCLASSIFICADO
015630;500;DESCLASSIFICADO
014061;500;DESCLASSIFICADO
013747;500;DESCLASSIFICADO
013682;500;DESCLASSIFICADO
008392;500;DESCLASSIFICADO
008078;500;DESCLASSIFICADO
004148;500;DESCLASSIFICADO
003858;500;DESCLASSIFICADO
002723;500;DESCLASSIFICADO
002409;500;DESCLASSIFICADO
002344;500;DESCLASSIFICADO
001998;500;DESCLASSIFICADO
090580;495;DESCLASSIFICADO
070375;495;DESCLASSIFICADO
064706;495;DESCLASSIFICADO
059037;495;DESCLASSIFICADO
059034;495;DESCLASSIFICADO
053368;495;DESCLASSIFICADO
